id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit
19618,Please Be With Me,['Eric Clapton'],206267,7/1/74,1974,0.847,0.632,0.132,0.00213,0.124,-21.379,0.0295,107.006,0.248,1,7,29,0
20473,Winterdreams,['Accept'],292560,1983,1983,0.00289,0.445,0.556,4.37e-06,0.0299,-9.254,0.0317,117.136,0.333,1,9,36,0
96948,BURN IT DOWN,['Linkin Park'],230253,6/20/12,2012,0.0143,0.585,0.972,0.0,0.0707,-4.45,0.0534,110.006,0.585,0,9,73,0
72938,Nobody,['The Jackson 5'],166000,12/18/69,1969,0.678,0.761,0.638,5.58e-05,0.0835,-9.91,0.0343,101.237,0.733,1,0,24,0
120498,Hail to the Chief,"['James Sanderson', 'Mormon Tabernacle Choir', 'Richard P. Condie']",99107,1963,1963,0.801,0.491,0.602,0.000409,0.268,-11.669,0.0375,114.092,0.375,1,10,26,0
161215,Superhero,['Lauv'],179998,8/30/18,2018,0.82,0.681,0.34,0.0,0.285,-8.617,0.0339,129.98,0.417,1,7,71,0
158880,Carmen Suite No.1: 5. Les toréadors,"['Georges Bizet', 'Orchestre de Paris', 'Semyon Bychkov']",138000,8/4/94,1994,0.697,0.335,0.372,5.36e-05,0.141,-16.127,0.037,127.129,0.821,1,5,51,0
115808,Country Sh*t (Remix),"['Big K.R.I.T.', 'Ludacris', 'Bun B']",242467,1/1/11,2011,0.00117,0.732,0.572,0.0,0.378,-6.157,0.0386,128.05,0.239,1,0,54,1
56685,"Un ballo in maschera: Act II, Prelude","['Giuseppe Verdi', 'Arturo Toscanini', 'NBC Symphony Orchestra']",138040,1954,1954,0.935,0.335,0.18,0.9,0.102,-16.51,0.0435,91.685,0.214,0,2,0,0
113387,The Way I Am,['Merle Haggard'],176493,9/8/87,1987,0.693,0.604,0.271,2.89e-06,0.096,-15.164,0.0312,133.047,0.307,1,6,41,0
88494,Culpable - Remasterizado,"['Francisco Canaro', 'Agustín Irusta']",176187,8/16/27,1927,0.995,0.714,0.117,0.864,0.109,-21.56,0.053,117.327,0.883,0,11,0,0
125221,6 Foot 7 Foot,"['Lil Wayne', 'Cory Gunz']",248587,1/1/11,2011,0.0007,0.364,0.752,0.0,0.318,-5.429,0.304,79.119,0.606,1,2,63,1
167079,Ballroom Blitz,['Tia Carrere'],210373,2/14/92,1992,0.0122,0.692,0.948,0.0393,0.0653,-6.967,0.0454,108.232,0.808,0,5,40,0
12485,"Love, Need and Want You",['Patti LaBelle'],298120,1983,1983,0.816,0.601,0.443,2.96e-05,0.391,-10.308,0.0462,150.903,0.557,1,4,35,0
42854,Back Door Santa,['Clarence Carter'],129240,1968,1968,0.368,0.683,0.473,2.04e-05,0.313,-14.698,0.0307,103.849,0.966,0,5,23,0
40667,Часть 120.3 - Триумфальная арка,['Эрих Мария Ремарк'],101200,1945,1945,0.0941,0.748,0.0909,0.0,0.183,-21.416,0.952,81.795,0.464,0,2,0,1
45844,"Black Chick, White Guy / I Am the Bullgod",['Kid Rock'],721240,8/5/98,1998,0.00651,0.528,0.835,0.0,0.103,-5.387,0.114,87.05,0.563,1,7,35,1
26418,Yesterdays,['Frank Sinatra'],225800,1962,1962,0.77,0.214,0.303,0.000509,0.109,-12.204,0.0351,114.477,0.14,0,10,13,0
65707,Midnight Rambler - Live At The Roundhouse / 1971,['The Rolling Stones'],686693,4/23/71,1971,0.256,0.328,0.87,0.429,0.885,-4.573,0.0818,146.586,0.568,1,9,26,0
61042,3 Gnossiennes: Gnossienne No.3,"['Erik Satie', 'Roland Pöntinen']",187200,6/30/98,1998,0.995,0.354,0.00237,0.933,0.0667,-40.561,0.0634,66.948,0.0738,0,9,40,0
145475,Chand Uga Re Mere Man Ke Gagan Men,['Pratima'],167267,1/1/45,1945,0.989,0.604,0.149,0.0548,0.137,-14.55,0.137,84.277,0.776,0,0,0,0
31774,City Of Stars,['Ryan Gosling'],111240,12/9/16,2016,0.954,0.585,0.0809,0.0233,0.0935,-19.346,0.0523,98.379,0.204,0,6,62,0
100490,Main Title (Singin' In The Rain),"['Gene Kelly', 'Debbie Reynolds', ""Donald O'Connor"", 'MGM Studio Orchestra']",103280,4/11/52,1952,0.856,0.268,0.433,0.0325,0.181,-10.226,0.0352,75.933,0.372,0,7,6,0
39725,Crowns & Thorns (Oceans),['KB'],291715,4/21/15,2015,0.266,0.762,0.654,0.0,0.0973,-6.989,0.0606,130.096,0.193,0,11,52,0
153417,Louisiana - 78rpm Version,['Count Basie'],145400,1936,1936,0.862,0.503,0.462,0.0309,0.0994,-7.655,0.048,91.425,0.878,0,5,3,0
40476,"Violin Sonata in E-Flat Major, K. 481: I. Molto allegro","['Wolfgang Amadeus Mozart', 'Robert Casadesus', 'Zino Francescatti']",390760,1940,1940,0.989,0.376,0.0975,0.554,0.163,-18.604,0.0493,161.699,0.543,1,3,0,0
72927,Amazing Air,"[""The Lovin' Spoonful""]",172627,1969,1969,0.000741,0.258,0.678,0.0,0.161,-6.256,0.0356,141.097,0.0818,1,9,21,0
140650,Rickover's Dream,['Michael Hedges'],290707,6/18/84,1984,0.722,0.476,0.0514,0.78,0.0396,-21.223,0.0505,86.664,0.0819,1,0,37,0
18604,New Monastery - Rudy Van Gelder Edition/1999 Remaster,['Andrew Hill'],425067,1964,1964,0.698,0.472,0.478,1.46e-05,0.13,-9.504,0.044,140.766,0.478,1,6,19,0
146140,Kapitel 79 - Spuren im Schnee,['Patricia St. John'],130500,1952,1952,0.496,0.651,0.283,0.0,0.358,-16.186,0.958,90.398,0.333,1,2,1,0
117278,Carroll County Blues,"[""Fiddlin' Doc Roberts""]",157205,4/16/31,1931,0.995,0.546,0.236,0.623,0.312,-11.648,0.0411,82.589,0.732,1,7,0,0
153414,White Christmas,['Harry James'],197360,1936,1936,0.995,0.211,0.0653,0.875,0.107,-24.009,0.0414,133.594,0.0486,1,2,1,0
117359,Ciribiribin,['Trio Lescano'],180533,1932,1932,0.973,0.614,0.534,2.35e-06,0.209,-9.851,0.0349,110.282,0.862,1,7,0,0
96138,Sunrise,['Norah Jones'],200627,1/1/04,2004,0.941,0.526,0.299,0.097,0.106,-13.797,0.031,156.848,0.679,1,8,71,0
112617,Lost in the Supermarket,['The Clash'],227133,1979,1979,0.0219,0.61,0.594,0.00127,0.0592,-10.927,0.0725,147.512,0.798,1,4,38,0
113444,I'll Always Love You,['Taylor Dayne'],270787,1/19/88,1988,0.256,0.604,0.538,0.0,0.088,-6.285,0.0228,85.332,0.446,1,10,46,0
112356,Starlight,['Electric Light Orchestra'],271800,1977,1977,0.536,0.655,0.478,0.0531,0.319,-11.822,0.0314,88.229,0.867,1,5,45,0
76469,Pernambuco,['Luiz Bonfá'],101360,2/22/05,2005,0.926,0.713,0.0832,0.885,0.108,-23.894,0.0598,112.688,0.884,0,4,44,0
116898,Don Juan Malevo - Instrumental (Remasterizado),['Francisco Canaro'],158520,9/16/27,1927,0.994,0.82,0.14,0.438,0.124,-16.823,0.319,117.938,0.73,1,0,0,0
60106,Rockabilly Rules,['Stray Cats'],171107,8/5/89,1989,0.0613,0.515,0.874,0.0,0.255,-9.761,0.0305,100.183,0.927,1,2,34,0
56810,Timbales Solo,['Tito Puente'],230653,12/31/56,1956,0.86,0.511,0.955,0.933,0.0889,-4.635,0.0519,103.67,0.832,1,7,6,0
53475,Bottle Up And Explode!,['Elliott Smith'],178040,1/1/98,1998,0.35,0.59,0.474,0.000389,0.668,-9.428,0.0323,116.926,0.235,1,4,37,0
16998,Le sacre du printemps (The Rite of Spring): Part II: The Sacrifice: Ritual of the Ancients,"['Igor Stravinsky', 'Leopold Stokowski']",175107,1948,1948,0.562,0.358,0.0779,0.789,0.115,-22.451,0.0338,74.428,0.0549,1,7,1,0
147036,It Might As Well Be Spring,['Connie Francis'],252760,1/1/61,1961,0.914,0.319,0.0848,0.000155,0.191,-19.337,0.037,137.778,0.287,1,3,21,0
169072,Like the Way,['Aer'],207417,7/30/12,2012,0.122,0.859,0.697,0.0,0.0887,-6.108,0.119,89.995,0.549,1,9,49,1
123686,Budsmokers Only,['Bone Thugs-N-Harmony'],211600,7/25/95,1995,0.0915,0.791,0.509,0.0,0.328,-9.831,0.133,130.698,0.787,0,3,44,1
90931,Polka on a Banjo,['Flatt & Scruggs'],162640,1951,1951,0.446,0.587,0.755,0.0123,0.291,-8.329,0.033,132.572,0.878,1,0,7,0
6145,Right on the Tip of My Tongue,['Brenda And The Tabulations'],199800,1/1/00,2000,0.22,0.503,0.62,2.29e-06,0.0778,-7.265,0.0364,156.243,0.736,0,0,38,0
76375,For Lovers,['Lamp'],75053,2/11/04,2004,0.975,0.565,0.0522,0.833,0.116,-17.892,0.0447,73.582,0.586,1,7,43,0
6218,2nd Childhood,['Nas'],231493,2001,2001,0.0453,0.764,0.851,0.0,0.0899,-5.182,0.239,79.01,0.884,1,4,45,1
152148,Meant to Be (feat. Jacob Hemphill),"['Rebelution', 'Jacob Hemphill']",201360,1/10/12,2012,0.0776,0.919,0.507,0.0,0.143,-8.479,0.0888,134.971,0.511,0,4,51,0
69620,Born in Babylon,['SOJA'],276347,5/5/10,2010,0.0105,0.729,0.585,0.000264,0.18,-7.814,0.0305,133.985,0.687,0,7,50,0
134577,The Walk,['Mayer Hawthorne'],218413,1/1/11,2011,0.42,0.849,0.6,8.72e-06,0.108,-5.682,0.0319,110.02,0.965,0,6,56,0
15988,Turn off the Lights,"['Chris Lake', 'Alexis Roberts']",210547,2/23/18,2018,0.0467,0.824,0.745,3.29e-05,0.198,-5.49,0.0755,125.013,0.888,0,11,70,0
150296,Big Poppa - 2005 Remaster,['The Notorious B.I.G.'],252747,9/13/94,1994,0.432,0.778,0.578,0.0,0.138,-7.22,0.274,84.487,0.758,0,9,45,1
58932,You're All Talk,['Cheap Trick'],214733,1977-09,1977,0.0111,0.617,0.589,0.0182,0.0528,-11.214,0.0378,127.162,0.931,1,0,24,0
13121,Could This Be Love,['Seduction'],380400,1989,1989,0.448,0.526,0.484,0.0,0.109,-11.302,0.0254,73.978,0.276,1,0,29,0
40803,Petrushka Suite: The Charlatan's Booth,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",111933,1948,1948,0.946,0.246,0.02,0.0313,0.138,-34.845,0.045,89.481,0.208,1,3,0,0
122742,Es Por Amor,['GIT'],313840,6/1/86,1986,0.0087,0.839,0.448,0.019,0.0606,-15.116,0.0389,131.698,0.919,1,5,52,0
119838,"It Never Entered My Mind - Live at Pasadena Civic Auditorium, Pasadena, CA - February 1956",['Miles Davis'],317920,3/18/57,1957,0.937,0.494,0.0381,0.00215,0.693,-18.328,0.0489,119.744,0.107,1,8,26,0
159637,Up! - Red Version,['Shania Twain'],172973,1/1/02,2002,0.0143,0.657,0.755,0.0,0.556,-4.067,0.0374,125.974,0.707,1,5,50,0
162608,"Symphony No. 39 in E-Flat Major, K. 543: I. Adagio - Allegro","['Wolfgang Amadeus Mozart', 'George Szell', 'Cleveland Orchestra']",505907,1947,1947,0.96,0.271,0.177,0.894,0.177,-16.358,0.0372,145.31,0.124,1,3,1,0
8319,Serenata Morisca,"['Ruperto Chapí', 'Guillermo Gomez', 'Vicente Gomez']",162743,1/1/30,1930,0.972,0.468,0.113,0.924,0.1,-23.853,0.0444,87.224,0.483,0,8,1,0
15505,Ancient Stones,['Jeremy Soule'],285532,1/31/13,2013,0.928,0.249,0.12,0.968,0.0672,-22.729,0.032,95.766,0.0739,0,8,55,0
23760,INFATUATION,['BROCKHAMPTON'],181577,4/11/16,2016,0.355,0.882,0.375,7.7e-06,0.327,-11.342,0.207,120.055,0.656,0,3,57,1
53585,Sad But True - Live with the SFSO,['Metallica'],346267,11/23/99,1999,1.59e-05,0.294,0.977,0.00209,0.928,-3.732,0.0731,92.375,0.243,1,7,35,0
169646,Como Antes,['Bad Bunny'],230578,12/23/18,2018,0.668,0.767,0.379,0.000145,0.217,-10.348,0.0385,103.956,0.252,1,0,69,0
47090,The Phantom Of The Opera - Live At The Royal Albert Hall/2011,['Andrew Lloyd Webber'],316853,1/1/11,2011,0.113,0.517,0.742,3.76e-05,0.0936,-11.13,0.0762,119.94,0.291,0,0,51,0
34061,Deep Purple,['The Percy Faith Strings'],235027,1959,1959,0.965,0.173,0.18,0.878,0.0817,-17.481,0.0343,101.328,0.0398,0,2,12,0
143949,One More Light,['Linkin Park'],255067,5/19/17,2017,0.904,0.593,0.2,0.0,0.0897,-11.063,0.0311,83.966,0.17,1,8,73,0
109394,Where Did You Sleep Last Night?,['Lead Belly'],182962,1947,1947,0.946,0.592,0.175,0.000353,0.101,-14.772,0.0793,119.815,0.49,1,4,2,0
62628,Pasos de cero,['Pablo Alborán'],234373,11/10/14,2014,0.308,0.749,0.637,0.0,0.0878,-6.924,0.0764,99.951,0.798,1,7,66,0
167931,Main Titles from the HBO Miniseries Band of Brothers - Instrumental,"['London Metropolitan Orchestra', 'Michael Kamen']",144893,7/19/01,2001,0.972,0.0842,0.176,0.97,0.102,-17.619,0.0376,84.325,0.0392,1,5,51,0
146755,Rockin' At The Philharmonic,['Chuck Berry'],202613,3/1/58,1958,0.497,0.548,0.688,0.946,0.188,-10.465,0.0376,104.978,0.892,0,0,19,0
73709,Thank You For The Music - Doris Day Mix,['ABBA'],243573,1977,1977,0.663,0.632,0.436,0.0,0.237,-7.437,0.0278,98.573,0.595,1,2,21,0
31112,Seven,['Dave Matthews Band'],257027,6/2/09,2009,0.0327,0.586,0.922,0.00464,0.162,-5.089,0.0377,93.931,0.609,1,0,42,0
96501,The Way I Am,['Ingrid Michaelson'],135387,1/1/07,2007,0.771,0.877,0.259,8.98e-06,0.108,-9.302,0.0427,119.989,0.32,1,5,60,0
69443,Concept 1,['Kodomo'],307547,7/10/08,2008,0.0726,0.759,0.491,0.772,0.0826,-8.352,0.0592,99.011,0.355,0,10,44,0
81010,Hong Kong Blues,['Hoagy Carmichael'],148947,1/1/50,1950,0.97,0.832,0.202,0.00104,0.133,-15.054,0.0622,116.24,0.623,0,2,15,0
146407,Hurricane Connie,['Cannonball Adderley'],256840,1/1/55,1955,0.658,0.629,0.669,0.254,0.135,-5.51,0.0344,114.691,0.905,0,5,9,0
134438,Where Were You (When the World Stopped Turning),['Alan Jackson'],305093,11/19/10,2010,0.549,0.623,0.387,0.0,0.0764,-9.537,0.0316,115.362,0.189,1,0,54,0
166210,I Hear The Rain,['Violent Femmes'],91227,6/1/84,1984,0.707,0.693,0.524,0.0,0.206,-13.165,0.0984,113.784,0.935,1,5,33,0
166292,Like A Baby,['Wham!'],255440,10/23/84,1984,0.868,0.698,0.149,0.0147,0.103,-24.403,0.0362,129.404,0.263,1,0,38,0
93391,Stargazer,['Rainbow'],506160,1/1/76,1976,0.00374,0.166,0.948,0.0131,0.769,-8.503,0.0631,177.495,0.476,0,11,59,0
101058,Tenderly,['Sarah Vaughan'],189613,7/7/58,1958,0.875,0.29,0.17,1.62e-05,0.247,-13.972,0.032,99.031,0.0635,1,10,34,0
29938,Al Final De Tu Camino,['Pancho Barraza'],207935,5/19/98,1998,0.114,0.593,0.441,0.0,0.329,-6.958,0.036,90.094,0.231,1,0,41,0
86664,I Hate Everything About You,['Three Days Grace'],231480,12/25/07,2007,0.00461,0.498,0.83,0.0,0.139,-5.157,0.0421,89.342,0.453,0,6,72,0
19809,All You Do Is Dial,['Heatwave'],250067,1976,1976,0.852,0.627,0.303,0.0,0.112,-16.953,0.0382,128.496,0.519,1,0,27,0
45701,Hot-Hot-Hot,['Arrow'],258667,6/1/97,1997,0.37,0.716,0.708,0.00299,0.159,-12.743,0.0639,122.125,0.961,0,5,51,0
118823,Νέος Κόνιαλης,['Rita Abatzi'],195001,1/1/47,1947,0.894,0.585,0.253,0.0,0.0907,-9.621,0.0501,142.08,0.895,1,6,0,0
21460,I Should Have Known Better - Rerecorded,['Jim Diamond'],248360,1993,1993,0.163,0.488,0.33,0.00074,0.104,-13.301,0.0264,78.363,0.178,1,5,53,0
130734,FX - 2014 Remaster,['Black Sabbath'],98668,9/25/72,1972,0.987,0.554,0.0931,0.922,0.127,-28.064,0.056,157.846,0.0889,1,0,33,0
83049,"Take Me Home, Country Roads",['John Denver'],190160,1971,1971,0.758,0.462,0.395,0.0,0.121,-9.376,0.0264,82.259,0.625,1,9,71,0
66825,Operating Tracks,['Front 242'],233427,1982,1982,8.79e-06,0.626,0.773,0.818,0.447,-6.751,0.0297,128.648,0.104,1,8,29,0
61792,Send Her My Love,['Journey'],234733,7/31/06,2006,0.153,0.488,0.666,0.0,0.336,-7.971,0.0388,125.497,0.229,0,4,41,0
90752,Pictures at an Exhibition: I. Gnomus,"['Modest Mussorgsky', 'Leonard Bernstein', 'New York Philharmonic']",168920,1950,1950,0.95,0.244,0.152,0.761,0.208,-17.649,0.04,85.341,0.066,0,8,10,0
62702,Clearest Blue,['CHVRCHES'],233762,9/25/15,2015,0.0155,0.649,0.802,0.00255,0.0652,-7.148,0.0328,123.036,0.163,1,1,51,0
163011,Ranathe Raneravoyi,"['Pithapuram Nageswara Rao', 'T.G.Saraswathi']",84520,12/1/51,1951,0.993,0.512,0.39,0.832,0.423,-10.968,0.0521,122.792,0.966,1,4,0,0
159050,Blue Flowers,['Dr. Octagon'],197400,1/1/96,1996,0.0316,0.529,0.687,4.22e-06,0.684,-9.811,0.265,172.103,0.277,1,7,38,0
28776,Under Your Influence,['Dag Nasty'],156813,1986,1986,0.00247,0.443,0.853,2.47e-06,0.11,-6.77,0.0606,101.714,0.215,1,2,29,0
166697,I'll Be Good To You,['Bobby Brown'],265760,1/1/88,1988,0.119,0.786,0.526,7.09e-06,0.0604,-9.52,0.0477,107.763,0.667,1,2,30,0
83740,Don't Stop Me Now - 2011 Mix,['Queen'],209413,11/10/78,1978,0.0472,0.563,0.865,0.000191,0.77,-5.277,0.16,156.271,0.601,1,5,74,0
61818,East/West,['Peter Phippen'],238813,1/1/06,2006,0.995,0.198,0.0391,0.8,0.105,-24.675,0.0632,70.112,0.0394,1,4,41,0
26374,"Kinderszenen, Op. 15: No. 9, Ritter vom Steckenpferd","['Robert Schumann', 'Vladimir Horowitz']",39760,1962,1962,0.994,0.201,0.192,0.757,0.151,-21.504,0.0345,162.417,0.767,1,0,17,0
33576,"Symphonia domestica, Op. 53: Finale","['Richard Strauss', 'Fritz Reiner']",814213,1954,1954,0.925,0.243,0.312,0.883,0.114,-14.281,0.0409,120.445,0.161,1,0,1,0
19474,Truckin',['Bread'],152600,6/1/73,1973,0.196,0.6,0.654,0.0,0.192,-10.813,0.0389,129.982,0.681,1,9,32,0
49160,"Die Zauberflöte, K.620 / Act 1: Dialog ""Rüste dich mit Mut und Standhaftigkeit"" (Die drei Damen, Tamino)","['Wolfgang Amadeus Mozart', 'Margot Leonard', 'Marion Degler', 'Alice Decarli', 'Sebastian Fischer', 'RIAS-Symphonie-Orchester', 'Ferenc Fricsay']",46667,1/1/55,1955,0.906,0.605,0.0712,0.0,0.189,-32.466,0.5,103.809,0.755,1,8,0,0
27549,From a Silver Phial,['Gene Clark'],220893,9/1/74,1974,0.182,0.503,0.412,0.0339,0.0817,-11.14,0.0254,144.136,0.421,1,7,28,0
141400,Cuando Vuelva a Tu Lado,['Luis Miguel'],228840,11/19/91,1991,0.34,0.505,0.489,0.00114,0.129,-12.298,0.0361,84.64,0.417,1,10,52,0
85254,Sober,['TOOL'],306853,4/6/93,1993,0.000183,0.385,0.673,0.15,0.0699,-8.182,0.0329,149.272,0.187,1,2,67,1
70633,Finn roen,['Andrine Årdal'],214000,2/7/20,2020,0.904,0.111,0.114,0.986,0.0957,-22.577,0.0436,92.646,0.0972,1,5,63,0
101238,Buen Rock Esta Noche - Good Rockin' Tonight [Remasterizado],['Los Teen Tops'],136827,1960,1960,0.847,0.478,0.94,1.6e-05,0.254,-6.926,0.101,95.646,0.85,1,9,39,0
99055,Prem Dagariya Bada Agam Hai,['Rajkumari'],198584,12/31/38,1938,0.981,0.601,0.263,4.93e-06,0.442,-9.896,0.0803,77.691,0.677,1,7,0,0
74718,Blue Wind Blew,['Townes Van Zandt'],159493,1987,1987,0.581,0.676,0.22,1.19e-06,0.164,-19.274,0.0353,126.699,0.656,1,0,26,0
12350,Numbers,['The Adicts'],141613,1/1/82,1982,0.0062,0.505,0.914,0.0021,0.13,-4.551,0.0333,115.427,0.955,0,0,32,0
25333,Sia qualunque delle figlie,"['Gioachino Rossini', 'Mario Rossi', 'Orchestra Sinfonica e Coro di Torino della RAI']",305435,1951,1951,0.951,0.456,0.443,0.000322,0.162,-13.792,0.0992,125.066,0.539,1,10,0,0
124985,You're the Voice,['John Farnham'],302107,9/19/08,2008,0.22,0.369,0.762,2.8e-05,0.579,-8.993,0.0464,84.957,0.644,1,10,66,0
158219,Just Like Arcadia,['Psychic TV'],239427,7/14/88,1988,0.446,0.676,0.627,0.0248,0.195,-9.067,0.114,138.139,0.74,1,9,38,0
111397,When the Lights Are Low,['The Paragons'],184627,1/1/67,1967,0.809,0.587,0.384,0.0375,0.1,-7.622,0.0239,90.085,0.464,0,2,41,0
17607,"Divertimento in E-Flat Major, K. 563: IV. Andante","['Wolfgang Amadeus Mozart', 'Jascha Heifetz']",374387,1954,1954,0.975,0.384,0.184,0.00925,0.239,-13.791,0.0415,136.501,0.507,1,10,0,0
58326,Complicated Life,['The Kinks'],246453,11/24/71,1971,0.599,0.414,0.437,0.00397,0.0999,-13.096,0.0463,126.782,0.607,1,2,23,0
107997,Si Soy Así - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",184493,1/7/33,1933,0.992,0.746,0.187,0.0051,0.247,-19.522,0.177,127.745,0.781,0,4,0,0
61114,La Picosa,['Los Angeles Azules'],163880,1/1/99,1999,0.357,0.876,0.753,0.769,0.134,-8.774,0.0387,101.159,0.458,1,5,43,0
162790,Scrambled Egg Song (C'est Bon),['Lead Belly'],246920,1949,1949,0.907,0.5,0.348,5.8e-05,0.728,-9.314,0.406,68.285,0.347,1,4,0,0
115244,Candyman,['Christina Aguilera'],194213,8/14/06,2006,0.0125,0.686,0.789,0.0147,0.142,-4.713,0.23,172.976,0.72,0,8,65,0
73455,Badge - Live At Hammersmith,"['Eric Clapton', 'Jon Astley', 'Andy Macpherson']",516080,7/1/74,1974,0.00115,0.445,0.618,0.173,0.985,-10.058,0.0343,119.838,0.678,1,7,22,0
62471,Lace Up,"['Machine Gun Kelly', 'Lil Jon']",182067,1/1/12,2012,0.00131,0.82,0.9,0.0,0.189,-7.256,0.0976,122.997,0.365,0,11,44,1
164686,Visions Of Paradise,['The Moody Blues'],255493,7/26/68,1968,0.954,0.405,0.227,0.894,0.128,-14.993,0.0345,119.999,0.149,1,0,26,0
102266,Maggie M'Gill,['The Doors'],264333,2/9/70,1970,0.104,0.756,0.474,0.0326,0.0797,-12.224,0.0304,93.771,0.905,0,9,51,0
131346,Accidents Will Happen,['Elvis Costello & The Attractions'],180987,1979,1979,0.0464,0.61,0.653,0.0162,0.354,-9.008,0.0284,120.126,0.693,0,9,41,0
52322,Buzzbomb from Pasadena,['Dead Kennedys'],142933,12/21/87,1987,0.000532,0.312,0.984,3.56e-06,0.326,-5.446,0.183,142.787,0.346,1,8,30,0
83153,Rocky Mountain High,['John Denver'],283640,9/15/72,1972,0.314,0.455,0.437,0.0,0.501,-11.411,0.0278,81.396,0.724,1,4,67,0
18811,Baroque Hoedown,['Perrey and Kingsley'],147000,1966,1966,0.312,0.721,0.651,0.00807,0.0535,-14.59,0.0376,92.506,0.929,1,5,21,0
141863,Everything Sux,['Descendents'],90200,9/24/96,1996,0.176,0.374,0.997,0.0,0.405,-5.902,0.0725,104.525,0.332,1,4,46,0
127206,Where Did You Sleep Last Night,"['C-BONY', 'Guy C-bony', 'guy sibony']",194658,1937,1937,0.299,0.371,0.44,4.86e-06,0.285,-7.955,0.0339,142.859,0.258,1,4,0,1
79026,Honeysuckle Rose,['Louis Armstrong'],173000,1930,1930,0.527,0.521,0.367,2.92e-05,0.0728,-10.449,0.177,173.44,0.695,1,0,4,0
98604,Skin Game Blues,['Lucille Bogan'],176400,1933,1933,0.994,0.63,0.192,0.0,0.143,-10.656,0.0454,86.495,0.698,1,10,5,0
37418,Hold On To My Heart,['W.A.S.P.'],262440,1992,1992,0.00636,0.351,0.484,0.291,0.13,-7.436,0.0286,184.995,0.0471,0,5,44,0
73595,Whatcha Gonna Do,['Peter Tosh'],145533,1976,1976,0.327,0.69,0.691,0.0706,0.0368,-7.392,0.159,148.256,0.93,1,0,19,0
